SEQUENCE_ID,TYPE,DOMAINS,TP,FP,FN,Sens,PPV,Jaccard
E020_013,E,20,0,5,20,0.0,0.0,0.0
E020_014,E,20,0,5,20,0.0,0.0,0.0
E020_015,E,20,0,3,20,0.0,0.0,0.0
E020_016,E,20,0,3,20,0.0,0.0,0.0
E020_017,E,20,0,2,20,0.0,0.0,0.0
E020_018,E,20,0,3,20,0.0,0.0,0.0
E020_019,E,20,0,3,20,0.0,0.0,0.0
E020_020,E,20,0,6,20,0.0,0.0,0.0
E020_021,E,20,0,4,20,0.0,0.0,0.0
E020_022,E,20,0,5,20,0.0,0.0,0.0
E020_023,E,20,0,5,20,0.0,0.0,0.0
E020_024,E,20,0,6,20,0.0,0.0,0.0
E020_025,E,20,0,3,20,0.0,0.0,0.0
E020_026,E,20,0,1,20,0.0,0.0,0.0
E020_027,E,20,0,3,20,0.0,0.0,0.0
E020_028,E,20,0,4,20,0.0,0.0,0.0
E020_029,E,20,0,3,20,0.0,0.0,0.0
E020_030,E,20,0,5,20,0.0,0.0,0.0
E020_031,E,20,0,2,20,0.0,0.0,0.0
E020_032,E,20,0,5,20,0.0,0.0,0.0
E020_033,E,20,0,5,20,0.0,0.0,0.0
E020_034,E,20,0,4,20,0.0,0.0,0.0
E020_035,E,20,0,4,20,0.0,0.0,0.0
E020_036,E,20,0,4,20,0.0,0.0,0.0
E020_037,E,20,0,5,20,0.0,0.0,0.0
E020_038,E,20,0,5,20,0.0,0.0,0.0
E020_039,E,20,0,4,20,0.0,0.0,0.0
E020_040,E,20,0,6,20,0.0,0.0,0.0
E020_041,E,20,0,4,20,0.0,0.0,0.0
E020_042,E,20,0,4,20,0.0,0.0,0.0
E020_043,E,20,0,4,20,0.0,0.0,0.0
E020_044,E,20,0,5,20,0.0,0.0,0.0
E020_045,E,20,0,3,20,0.0,0.0,0.0
E020_046,E,20,0,4,20,0.0,0.0,0.0
E020_047,E,20,0,2,20,0.0,0.0,0.0
E020_048,E,20,0,4,20,0.0,0.0,0.0
E020_049,E,20,0,2,20,0.0,0.0,0.0
E020_050,E,20,0,3,20,0.0,0.0,0.0
E020_051,E,20,0,5,20,0.0,0.0,0.0
E020_052,E,20,0,3,20,0.0,0.0,0.0
E020_053,E,20,0,3,20,0.0,0.0,0.0
E020_054,E,20,0,3,20,0.0,0.0,0.0
E020_055,E,20,0,4,20,0.0,0.0,0.0
E020_056,E,20,0,3,20,0.0,0.0,0.0
E020_057,E,20,0,2,20,0.0,0.0,0.0
E020_058,E,20,0,6,20,0.0,0.0,0.0
E020_059,E,20,0,3,20,0.0,0.0,0.0
E020_060,E,20,0,5,20,0.0,0.0,0.0
E020_061,E,20,0,4,20,0.0,0.0,0.0
E020_062,E,20,0,3,20,0.0,0.0,0.0
E020_063,E,20,0,3,20,0.0,0.0,0.0
E020_064,E,20,0,4,20,0.0,0.0,0.0
E020_065,E,20,0,5,20,0.0,0.0,0.0
E020_066,E,20,0,4,20,0.0,0.0,0.0
E020_067,E,20,0,2,20,0.0,0.0,0.0
E020_068,E,20,0,6,20,0.0,0.0,0.0
E020_069,E,20,0,3,20,0.0,0.0,0.0
E020_070,E,20,0,4,20,0.0,0.0,0.0
E020_071,E,20,0,4,20,0.0,0.0,0.0
E020_072,E,20,0,5,20,0.0,0.0,0.0
E020_073,E,20,0,5,20,0.0,0.0,0.0
E020_074,E,20,0,2,20,0.0,0.0,0.0
E020_075,E,20,0,4,20,0.0,0.0,0.0
E020_076,E,20,0,3,20,0.0,0.0,0.0
E020_077,E,20,0,5,20,0.0,0.0,0.0
E020_078,E,20,0,5,20,0.0,0.0,0.0
E020_079,E,20,0,2,20,0.0,0.0,0.0
E020_080,E,20,0,2,20,0.0,0.0,0.0
E020_081,E,20,0,4,20,0.0,0.0,0.0
E020_082,E,20,0,5,20,0.0,0.0,0.0
E020_083,E,20,0,5,20,0.0,0.0,0.0
E020_084,E,20,0,3,20,0.0,0.0,0.0
E020_085,E,20,0,4,20,0.0,0.0,0.0
E020_086,E,20,0,3,20,0.0,0.0,0.0
E020_087,E,20,0,3,20,0.0,0.0,0.0
E020_088,E,20,0,3,20,0.0,0.0,0.0
E020_089,E,20,0,2,20,0.0,0.0,0.0
E020_090,E,20,0,3,20,0.0,0.0,0.0
E020_091,E,20,0,2,20,0.0,0.0,0.0
E020_092,E,20,0,4,20,0.0,0.0,0.0
E020_093,E,20,0,3,20,0.0,0.0,0.0
E020_094,E,20,0,5,20,0.0,0.0,0.0
E020_095,E,20,0,2,20,0.0,0.0,0.0
E020_096,E,20,0,3,20,0.0,0.0,0.0
E020_097,E,20,0,4,20,0.0,0.0,0.0
E020_098,E,20,0,1,20,0.0,0.0,0.0
E020_099,E,20,0,5,20,0.0,0.0,0.0
E020_100,E,20,0,2,20,0.0,0.0,0.0
E025_001,E,25,0,5,25,0.0,0.0,0.0
E025_002,E,25,0,2,25,0.0,0.0,0.0
E025_003,E,25,0,5,25,0.0,0.0,0.0
E025_004,E,25,0,4,25,0.0,0.0,0.0
E025_005,E,25,0,6,25,0.0,0.0,0.0
E025_006,E,25,0,4,25,0.0,0.0,0.0
E025_007,E,25,0,3,25,0.0,0.0,0.0
E025_008,E,25,0,1,25,0.0,0.0,0.0
E025_009,E,25,0,5,25,0.0,0.0,0.0
E025_010,E,25,0,4,25,0.0,0.0,0.0
E025_011,E,25,0,5,25,0.0,0.0,0.0
E025_012,E,25,0,3,25,0.0,0.0,0.0
E025_013,E,25,0,2,25,0.0,0.0,0.0
E025_014,E,25,0,5,25,0.0,0.0,0.0
E025_015,E,25,0,5,25,0.0,0.0,0.0
E025_016,E,25,0,3,25,0.0,0.0,0.0
E025_017,E,25,0,2,25,0.0,0.0,0.0
E025_018,E,25,0,3,25,0.0,0.0,0.0
E025_019,E,25,0,5,25,0.0,0.0,0.0
E025_020,E,25,0,4,25,0.0,0.0,0.0
E025_021,E,25,0,3,25,0.0,0.0,0.0
E025_022,E,25,0,2,25,0.0,0.0,0.0
E025_023,E,25,0,2,25,0.0,0.0,0.0
E025_024,E,25,0,2,25,0.0,0.0,0.0
E025_025,E,25,0,4,25,0.0,0.0,0.0
E025_026,E,25,0,5,25,0.0,0.0,0.0
E025_027,E,25,0,2,25,0.0,0.0,0.0
E025_028,E,25,0,4,25,0.0,0.0,0.0
E025_029,E,25,0,3,25,0.0,0.0,0.0
E025_030,E,25,0,4,25,0.0,0.0,0.0
E025_031,E,25,0,4,25,0.0,0.0,0.0
E025_032,E,25,0,3,25,0.0,0.0,0.0
E025_033,E,25,0,3,25,0.0,0.0,0.0
E025_034,E,25,0,3,25,0.0,0.0,0.0
E025_035,E,25,0,5,25,0.0,0.0,0.0
E025_036,E,25,0,1,25,0.0,0.0,0.0
E025_037,E,25,0,3,25,0.0,0.0,0.0
E025_038,E,25,0,5,25,0.0,0.0,0.0
E025_039,E,25,0,4,25,0.0,0.0,0.0
E025_040,E,25,0,4,25,0.0,0.0,0.0
E025_041,E,25,0,4,25,0.0,0.0,0.0
E025_042,E,25,0,4,25,0.0,0.0,0.0
E025_043,E,25,0,4,25,0.0,0.0,0.0
E025_044,E,25,0,1,25,0.0,0.0,0.0
E025_045,E,25,0,4,25,0.0,0.0,0.0
E025_046,E,25,0,2,25,0.0,0.0,0.0
E025_047,E,25,0,2,25,0.0,0.0,0.0
E025_048,E,25,0,4,25,0.0,0.0,0.0
E025_049,E,25,0,6,25,0.0,0.0,0.0
E025_050,E,25,0,5,25,0.0,0.0,0.0
E025_051,E,25,0,4,25,0.0,0.0,0.0
E025_052,E,25,0,2,25,0.0,0.0,0.0
E025_053,E,25,0,4,25,0.0,0.0,0.0
E025_054,E,25,0,5,25,0.0,0.0,0.0
E025_055,E,25,0,5,25,0.0,0.0,0.0
E025_056,E,25,0,1,25,0.0,0.0,0.0
E025_057,E,25,0,4,25,0.0,0.0,0.0
E025_058,E,25,0,5,25,0.0,0.0,0.0
E025_059,E,25,0,4,25,0.0,0.0,0.0
E025_060,E,25,0,3,25,0.0,0.0,0.0
E025_061,E,25,0,5,25,0.0,0.0,0.0
E025_062,E,25,0,4,25,0.0,0.0,0.0
E025_063,E,25,0,4,25,0.0,0.0,0.0
E025_064,E,25,0,4,25,0.0,0.0,0.0
E025_065,E,25,0,5,25,0.0,0.0,0.0
E025_066,E,25,0,3,25,0.0,0.0,0.0
E025_067,E,25,0,5,25,0.0,0.0,0.0
E025_068,E,25,0,3,25,0.0,0.0,0.0
E025_069,E,25,0,4,25,0.0,0.0,0.0
E025_070,E,25,0,2,25,0.0,0.0,0.0
E025_071,E,25,0,4,25,0.0,0.0,0.0
E025_072,E,25,0,5,25,0.0,0.0,0.0
E025_073,E,25,0,4,25,0.0,0.0,0.0
E025_074,E,25,0,4,25,0.0,0.0,0.0
E025_075,E,25,0,5,25,0.0,0.0,0.0
E025_076,E,25,0,4,25,0.0,0.0,0.0
E025_077,E,25,0,2,25,0.0,0.0,0.0
E025_078,E,25,0,4,25,0.0,0.0,0.0
E025_079,E,25,0,5,25,0.0,0.0,0.0
E025_080,E,25,0,3,25,0.0,0.0,0.0
E025_081,E,25,0,4,25,0.0,0.0,0.0
E025_082,E,25,0,4,25,0.0,0.0,0.0
E025_083,E,25,0,3,25,0.0,0.0,0.0
E025_084,E,25,0,4,25,0.0,0.0,0.0
E025_085,E,25,0,4,25,0.0,0.0,0.0
E025_086,E,25,0,4,25,0.0,0.0,0.0
E025_087,E,25,0,4,25,0.0,0.0,0.0
E025_088,E,25,0,4,25,0.0,0.0,0.0
E025_089,E,25,0,2,25,0.0,0.0,0.0
E025_090,E,25,0,3,25,0.0,0.0,0.0
E025_091,E,25,0,4,25,0.0,0.0,0.0
E025_092,E,25,0,4,25,0.0,0.0,0.0
E025_093,E,25,0,4,25,0.0,0.0,0.0
E025_094,E,25,0,4,25,0.0,0.0,0.0
E025_095,E,25,0,4,25,0.0,0.0,0.0
E025_096,E,25,0,3,25,0.0,0.0,0.0
E025_097,E,25,0,5,25,0.0,0.0,0.0
E025_098,E,25,0,2,25,0.0,0.0,0.0
E025_099,E,25,0,3,25,0.0,0.0,0.0
E025_100,E,25,0,4,25,0.0,0.0,0.0
E040_001,E,40,0,2,40,0.0,0.0,0.0
E040_002,E,40,0,5,40,0.0,0.0,0.0
E040_003,E,40,0,5,40,0.0,0.0,0.0
E040_004,E,40,0,3,40,0.0,0.0,0.0
E040_005,E,40,0,4,40,0.0,0.0,0.0
E040_006,E,40,0,2,40,0.0,0.0,0.0
E040_007,E,40,0,3,40,0.0,0.0,0.0
E040_008,E,40,0,4,40,0.0,0.0,0.0
E040_009,E,40,0,5,40,0.0,0.0,0.0
E040_010,E,40,0,2,40,0.0,0.0,0.0
E040_011,E,40,0,5,40,0.0,0.0,0.0
E040_012,E,40,0,5,40,0.0,0.0,0.0
E040_013,E,40,0,4,40,0.0,0.0,0.0
E040_014,E,40,0,5,40,0.0,0.0,0.0
E040_015,E,40,0,3,40,0.0,0.0,0.0
E040_016,E,40,0,4,40,0.0,0.0,0.0
E040_017,E,40,0,5,40,0.0,0.0,0.0
E040_018,E,40,0,3,40,0.0,0.0,0.0
E040_019,E,40,0,3,40,0.0,0.0,0.0
E040_020,E,40,0,4,40,0.0,0.0,0.0
E040_021,E,40,0,3,40,0.0,0.0,0.0
E040_022,E,40,0,3,40,0.0,0.0,0.0
E040_023,E,40,0,2,40,0.0,0.0,0.0
E040_024,E,40,0,5,40,0.0,0.0,0.0
E040_025,E,40,0,2,40,0.0,0.0,0.0
E040_026,E,40,0,3,40,0.0,0.0,0.0
E040_027,E,40,0,4,40,0.0,0.0,0.0
E040_028,E,40,0,2,40,0.0,0.0,0.0
E040_029,E,40,0,2,40,0.0,0.0,0.0
E040_030,E,40,0,4,40,0.0,0.0,0.0
E040_031,E,40,0,4,40,0.0,0.0,0.0
E040_032,E,40,0,3,40,0.0,0.0,0.0
E040_033,E,40,0,5,40,0.0,0.0,0.0
E040_034,E,40,0,2,40,0.0,0.0,0.0
E040_035,E,40,0,3,40,0.0,0.0,0.0
E040_036,E,40,0,3,40,0.0,0.0,0.0
E040_037,E,40,0,5,40,0.0,0.0,0.0
E040_038,E,40,0,3,40,0.0,0.0,0.0
E040_039,E,40,0,2,40,0.0,0.0,0.0
E040_040,E,40,0,5,40,0.0,0.0,0.0
E040_041,E,40,0,5,40,0.0,0.0,0.0
E040_042,E,40,0,5,40,0.0,0.0,0.0
E040_043,E,40,0,4,40,0.0,0.0,0.0
E040_044,E,40,0,4,40,0.0,0.0,0.0
E040_045,E,40,0,3,40,0.0,0.0,0.0
E040_046,E,40,0,3,40,0.0,0.0,0.0
E040_047,E,40,0,3,40,0.0,0.0,0.0
E040_048,E,40,0,3,40,0.0,0.0,0.0
E040_049,E,40,0,5,40,0.0,0.0,0.0
E040_050,E,40,0,2,40,0.0,0.0,0.0
E040_051,E,40,0,4,40,0.0,0.0,0.0
E040_052,E,40,0,3,40,0.0,0.0,0.0
E040_053,E,40,0,4,40,0.0,0.0,0.0
E040_054,E,40,0,3,40,0.0,0.0,0.0
E040_055,E,40,0,4,40,0.0,0.0,0.0
E040_056,E,40,0,4,40,0.0,0.0,0.0
E040_057,E,40,0,4,40,0.0,0.0,0.0
E040_058,E,40,0,2,40,0.0,0.0,0.0
E040_059,E,40,0,3,40,0.0,0.0,0.0
E040_060,E,40,0,4,40,0.0,0.0,0.0
E040_061,E,40,0,4,40,0.0,0.0,0.0
E040_062,E,40,0,5,40,0.0,0.0,0.0
E040_063,E,40,0,5,40,0.0,0.0,0.0
E040_064,E,40,0,3,40,0.0,0.0,0.0
E040_065,E,40,0,4,40,0.0,0.0,0.0
E040_066,E,40,0,3,40,0.0,0.0,0.0
E040_067,E,40,0,3,40,0.0,0.0,0.0
E040_068,E,40,0,3,40,0.0,0.0,0.0
E040_069,E,40,0,4,40,0.0,0.0,0.0
E040_070,E,40,0,4,40,0.0,0.0,0.0
E040_071,E,40,0,3,40,0.0,0.0,0.0
E040_072,E,40,0,3,40,0.0,0.0,0.0
E040_073,E,40,0,3,40,0.0,0.0,0.0
E040_074,E,40,0,4,40,0.0,0.0,0.0
E040_075,E,40,0,3,40,0.0,0.0,0.0
E040_076,E,40,0,1,40,0.0,0.0,0.0
E040_077,E,40,0,3,40,0.0,0.0,0.0
E040_078,E,40,0,4,40,0.0,0.0,0.0
E040_079,E,40,0,2,40,0.0,0.0,0.0
E040_080,E,40,0,4,40,0.0,0.0,0.0
E040_081,E,40,0,2,40,0.0,0.0,0.0
E040_082,E,40,0,3,40,0.0,0.0,0.0
E040_083,E,40,0,4,40,0.0,0.0,0.0
E040_084,E,40,0,4,40,0.0,0.0,0.0
E040_085,E,40,0,3,40,0.0,0.0,0.0
E040_086,E,40,0,3,40,0.0,0.0,0.0
E040_087,E,40,0,3,40,0.0,0.0,0.0
E040_088,E,40,0,3,40,0.0,0.0,0.0
E040_089,E,40,0,5,40,0.0,0.0,0.0
E040_090,E,40,0,2,40,0.0,0.0,0.0
E040_091,E,40,0,1,40,0.0,0.0,0.0
E040_092,E,40,0,3,40,0.0,0.0,0.0
E040_093,E,40,0,4,40,0.0,0.0,0.0
E040_094,E,40,0,4,40,0.0,0.0,0.0
E040_095,E,40,0,4,40,0.0,0.0,0.0
E040_096,E,40,0,4,40,0.0,0.0,0.0
E040_097,E,40,0,4,40,0.0,0.0,0.0
E040_098,E,40,0,2,40,0.0,0.0,0.0
E040_099,E,40,0,4,40,0.0,0.0,0.0
E040_100,E,40,0,4,40,0.0,0.0,0.0
E050_001,E,50,0,4,50,0.0,0.0,0.0
E050_002,E,50,0,5,50,0.0,0.0,0.0
E050_003,E,50,0,5,50,0.0,0.0,0.0
E050_004,E,50,0,4,50,0.0,0.0,0.0
E050_005,E,50,0,1,50,0.0,0.0,0.0
E050_006,E,50,0,5,50,0.0,0.0,0.0
E050_007,E,50,0,3,50,0.0,0.0,0.0
E050_008,E,50,0,5,50,0.0,0.0,0.0
E050_009,E,50,0,3,50,0.0,0.0,0.0
E050_010,E,50,0,3,50,0.0,0.0,0.0
E050_011,E,50,0,4,50,0.0,0.0,0.0
E050_012,E,50,0,4,50,0.0,0.0,0.0
E050_013,E,50,0,2,50,0.0,0.0,0.0
E050_014,E,50,0,3,50,0.0,0.0,0.0
E050_015,E,50,0,5,50,0.0,0.0,0.0
E050_016,E,50,0,4,50,0.0,0.0,0.0
E050_017,E,50,0,5,50,0.0,0.0,0.0
E050_018,E,50,0,3,50,0.0,0.0,0.0
E050_019,E,50,0,2,50,0.0,0.0,0.0
E050_020,E,50,0,3,50,0.0,0.0,0.0
E050_021,E,50,0,3,50,0.0,0.0,0.0
E050_022,E,50,0,3,50,0.0,0.0,0.0
E050_023,E,50,0,4,50,0.0,0.0,0.0
E050_024,E,50,0,4,50,0.0,0.0,0.0
E050_025,E,50,0,4,50,0.0,0.0,0.0
E050_026,E,50,0,3,50,0.0,0.0,0.0
E050_027,E,50,0,3,50,0.0,0.0,0.0
E050_028,E,50,0,4,50,0.0,0.0,0.0
E050_029,E,50,0,4,50,0.0,0.0,0.0
E050_030,E,50,0,4,50,0.0,0.0,0.0
E050_031,E,50,0,4,50,0.0,0.0,0.0
E050_032,E,50,0,3,50,0.0,0.0,0.0
E050_033,E,50,0,4,50,0.0,0.0,0.0
E050_034,E,50,0,4,50,0.0,0.0,0.0
E050_035,E,50,0,3,50,0.0,0.0,0.0
E050_036,E,50,0,5,50,0.0,0.0,0.0
E050_037,E,50,0,2,50,0.0,0.0,0.0
E050_038,E,50,0,4,50,0.0,0.0,0.0
E050_039,E,50,0,4,50,0.0,0.0,0.0
E050_040,E,50,0,3,50,0.0,0.0,0.0
E050_041,E,50,0,5,50,0.0,0.0,0.0
E050_042,E,50,0,4,50,0.0,0.0,0.0
E050_043,E,50,0,4,50,0.0,0.0,0.0
E050_044,E,50,0,4,50,0.0,0.0,0.0
E050_045,E,50,0,2,50,0.0,0.0,0.0
E050_046,E,50,0,3,50,0.0,0.0,0.0
E050_047,E,50,0,3,50,0.0,0.0,0.0
E050_048,E,50,0,5,50,0.0,0.0,0.0
E050_049,E,50,0,5,50,0.0,0.0,0.0
E050_050,E,50,0,2,50,0.0,0.0,0.0
E050_051,E,50,0,2,50,0.0,0.0,0.0
E050_052,E,50,0,3,50,0.0,0.0,0.0
E050_053,E,50,0,6,50,0.0,0.0,0.0
E050_054,E,50,0,3,50,0.0,0.0,0.0
E050_055,E,50,0,5,50,0.0,0.0,0.0
E050_056,E,50,0,3,50,0.0,0.0,0.0
E050_057,E,50,0,2,50,0.0,0.0,0.0
E050_058,E,50,0,2,50,0.0,0.0,0.0
E050_059,E,50,0,3,50,0.0,0.0,0.0
E050_060,E,50,0,5,50,0.0,0.0,0.0
E050_061,E,50,0,2,50,0.0,0.0,0.0
E050_062,E,50,0,4,50,0.0,0.0,0.0
E050_063,E,50,0,3,50,0.0,0.0,0.0
E050_064,E,50,0,6,50,0.0,0.0,0.0
E050_065,E,50,0,2,50,0.0,0.0,0.0
E050_066,E,50,0,4,50,0.0,0.0,0.0
E050_067,E,50,0,4,50,0.0,0.0,0.0
E050_068,E,50,0,3,50,0.0,0.0,0.0
E050_069,E,50,0,4,50,0.0,0.0,0.0
E050_070,E,50,0,4,50,0.0,0.0,0.0
E050_071,E,50,0,5,50,0.0,0.0,0.0
E050_072,E,50,0,1,50,0.0,0.0,0.0
E050_073,E,50,0,3,50,0.0,0.0,0.0
E050_074,E,50,0,2,50,0.0,0.0,0.0
E050_075,E,50,0,4,50,0.0,0.0,0.0
E050_076,E,50,0,2,50,0.0,0.0,0.0
E050_077,E,50,0,4,50,0.0,0.0,0.0
E050_078,E,50,0,3,50,0.0,0.0,0.0
E050_079,E,50,0,4,50,0.0,0.0,0.0
E050_080,E,50,0,4,50,0.0,0.0,0.0
E050_081,E,50,0,2,50,0.0,0.0,0.0
E050_082,E,50,0,2,50,0.0,0.0,0.0
E050_083,E,50,0,3,50,0.0,0.0,0.0
E050_084,E,50,0,3,50,0.0,0.0,0.0
E050_085,E,50,0,5,50,0.0,0.0,0.0
E050_086,E,50,0,2,50,0.0,0.0,0.0
E050_087,E,50,0,4,50,0.0,0.0,0.0
E050_088,E,50,0,3,50,0.0,0.0,0.0
E050_089,E,50,0,4,50,0.0,0.0,0.0
E050_090,E,50,0,3,50,0.0,0.0,0.0
E050_091,E,50,0,2,50,0.0,0.0,0.0
E050_092,E,50,0,3,50,0.0,0.0,0.0
E050_093,E,50,0,4,50,0.0,0.0,0.0
E050_094,E,50,0,2,50,0.0,0.0,0.0
E050_095,E,50,0,4,50,0.0,0.0,0.0
E050_096,E,50,0,3,50,0.0,0.0,0.0
E050_097,E,50,0,2,50,0.0,0.0,0.0
E050_098,E,50,0,4,50,0.0,0.0,0.0
E050_099,E,50,0,5,50,0.0,0.0,0.0
E050_100,E,50,0,3,50,0.0,0.0,0.0
E080_001,E,80,0,3,80,0.0,0.0,0.0
E080_002,E,80,0,4,80,0.0,0.0,0.0
E080_003,E,80,0,4,80,0.0,0.0,0.0
E080_004,E,80,0,4,80,0.0,0.0,0.0
E080_005,E,80,0,3,80,0.0,0.0,0.0
E080_006,E,80,0,4,80,0.0,0.0,0.0
E080_007,E,80,0,3,80,0.0,0.0,0.0
E080_008,E,80,0,4,80,0.0,0.0,0.0
E080_009,E,80,0,4,80,0.0,0.0,0.0
E080_010,E,80,0,3,80,0.0,0.0,0.0
E080_011,E,80,0,2,80,0.0,0.0,0.0
E080_012,E,80,0,2,80,0.0,0.0,0.0
E080_013,E,80,0,5,80,0.0,0.0,0.0
E080_014,E,80,0,6,80,0.0,0.0,0.0
E080_015,E,80,0,4,80,0.0,0.0,0.0
E080_016,E,80,0,3,80,0.0,0.0,0.0
E080_017,E,80,0,2,80,0.0,0.0,0.0
E080_018,E,80,0,5,80,0.0,0.0,0.0
E080_019,E,80,0,3,80,0.0,0.0,0.0
E080_020,E,80,0,2,80,0.0,0.0,0.0
E080_021,E,80,0,4,80,0.0,0.0,0.0
E080_022,E,80,0,3,80,0.0,0.0,0.0
E080_023,E,80,0,2,80,0.0,0.0,0.0
E080_024,E,80,0,4,80,0.0,0.0,0.0
E080_025,E,80,0,2,80,0.0,0.0,0.0
E080_026,E,80,0,3,80,0.0,0.0,0.0
E080_027,E,80,0,3,80,0.0,0.0,0.0
E080_028,E,80,0,3,80,0.0,0.0,0.0
E080_029,E,80,0,2,80,0.0,0.0,0.0
E080_030,E,80,0,3,80,0.0,0.0,0.0
E080_031,E,80,0,3,80,0.0,0.0,0.0
E080_032,E,80,0,6,80,0.0,0.0,0.0
E080_033,E,80,0,3,80,0.0,0.0,0.0
E080_034,E,80,0,5,80,0.0,0.0,0.0
E080_035,E,80,0,3,80,0.0,0.0,0.0
E080_036,E,80,0,4,80,0.0,0.0,0.0
E080_037,E,80,0,4,80,0.0,0.0,0.0
E080_038,E,80,0,3,80,0.0,0.0,0.0
E080_039,E,80,0,3,80,0.0,0.0,0.0
E080_040,E,80,0,3,80,0.0,0.0,0.0
E080_041,E,80,0,5,80,0.0,0.0,0.0
E080_042,E,80,0,3,80,0.0,0.0,0.0
E080_043,E,80,0,3,80,0.0,0.0,0.0
E080_044,E,80,0,4,80,0.0,0.0,0.0
E080_045,E,80,0,3,80,0.0,0.0,0.0
E080_046,E,80,0,3,80,0.0,0.0,0.0
E080_047,E,80,0,4,80,0.0,0.0,0.0
E080_048,E,80,0,3,80,0.0,0.0,0.0
E080_049,E,80,0,3,80,0.0,0.0,0.0
E080_050,E,80,0,5,80,0.0,0.0,0.0
E080_051,E,80,0,3,80,0.0,0.0,0.0
E080_052,E,80,0,2,80,0.0,0.0,0.0
E080_053,E,80,0,5,80,0.0,0.0,0.0
E080_054,E,80,0,4,80,0.0,0.0,0.0
E080_055,E,80,0,4,80,0.0,0.0,0.0
E080_056,E,80,0,4,80,0.0,0.0,0.0
E080_057,E,80,0,3,80,0.0,0.0,0.0
E080_058,E,80,0,5,80,0.0,0.0,0.0
E080_059,E,80,0,3,80,0.0,0.0,0.0
E080_060,E,80,0,4,80,0.0,0.0,0.0
E080_061,E,80,0,3,80,0.0,0.0,0.0
E080_062,E,80,0,4,80,0.0,0.0,0.0
E080_063,E,80,0,3,80,0.0,0.0,0.0
E080_064,E,80,0,4,80,0.0,0.0,0.0
E080_065,E,80,0,3,80,0.0,0.0,0.0
E080_066,E,80,0,3,80,0.0,0.0,0.0
E080_067,E,80,0,3,80,0.0,0.0,0.0
E080_068,E,80,0,4,80,0.0,0.0,0.0
E080_069,E,80,0,3,80,0.0,0.0,0.0
E080_070,E,80,0,3,80,0.0,0.0,0.0
E080_071,E,80,0,2,80,0.0,0.0,0.0
E080_072,E,80,0,3,80,0.0,0.0,0.0
E080_073,E,80,0,3,80,0.0,0.0,0.0
E080_074,E,80,0,5,80,0.0,0.0,0.0
E080_075,E,80,0,4,80,0.0,0.0,0.0
E080_076,E,80,0,3,80,0.0,0.0,0.0
E080_077,E,80,0,5,80,0.0,0.0,0.0
E080_078,E,80,0,3,80,0.0,0.0,0.0
E080_079,E,80,0,4,80,0.0,0.0,0.0
E080_080,E,80,0,3,80,0.0,0.0,0.0
E080_081,E,80,0,3,80,0.0,0.0,0.0
E080_082,E,80,0,5,80,0.0,0.0,0.0
E080_083,E,80,0,4,80,0.0,0.0,0.0
E080_084,E,80,0,5,80,0.0,0.0,0.0
E080_085,E,80,0,3,80,0.0,0.0,0.0
E080_086,E,80,0,6,80,0.0,0.0,0.0
E080_087,E,80,0,4,80,0.0,0.0,0.0
E080_088,E,80,0,3,80,0.0,0.0,0.0
E080_089,E,80,0,3,80,0.0,0.0,0.0
E080_090,E,80,0,3,80,0.0,0.0,0.0
E080_091,E,80,0,2,80,0.0,0.0,0.0
E080_092,E,80,0,3,80,0.0,0.0,0.0
E080_093,E,80,0,3,80,0.0,0.0,0.0
E080_094,E,80,0,4,80,0.0,0.0,0.0
E080_095,E,80,0,4,80,0.0,0.0,0.0
E080_096,E,80,0,2,80,0.0,0.0,0.0
E080_097,E,80,0,4,80,0.0,0.0,0.0
E080_098,E,80,0,4,80,0.0,0.0,0.0
E080_099,E,80,0,3,80,0.0,0.0,0.0
E080_100,E,80,0,4,80,0.0,0.0,0.0
E100_001,E,100,0,5,100,0.0,0.0,0.0
E100_002,E,100,0,3,100,0.0,0.0,0.0
E100_003,E,100,0,2,100,0.0,0.0,0.0
E100_004,E,100,0,4,100,0.0,0.0,0.0
E100_005,E,100,0,2,100,0.0,0.0,0.0
E100_006,E,100,0,3,100,0.0,0.0,0.0
E100_007,E,100,0,4,100,0.0,0.0,0.0
E100_008,E,100,0,5,100,0.0,0.0,0.0
E100_009,E,100,0,4,100,0.0,0.0,0.0
E100_010,E,100,0,5,100,0.0,0.0,0.0
E100_011,E,100,0,4,100,0.0,0.0,0.0
E100_012,E,100,0,3,100,0.0,0.0,0.0
E100_013,E,100,0,4,100,0.0,0.0,0.0
E100_014,E,100,0,4,100,0.0,0.0,0.0
E100_015,E,100,0,5,100,0.0,0.0,0.0
E100_016,E,100,0,2,100,0.0,0.0,0.0
E100_017,E,100,0,3,100,0.0,0.0,0.0
E100_018,E,100,0,4,100,0.0,0.0,0.0
E100_019,E,100,0,3,100,0.0,0.0,0.0
E100_020,E,100,0,2,100,0.0,0.0,0.0
E100_021,E,100,0,3,100,0.0,0.0,0.0
E100_022,E,100,0,2,100,0.0,0.0,0.0
E100_023,E,100,0,2,100,0.0,0.0,0.0
E100_024,E,100,0,3,100,0.0,0.0,0.0
E100_025,E,100,0,2,100,0.0,0.0,0.0
E100_026,E,100,0,2,100,0.0,0.0,0.0
E100_027,E,100,0,4,100,0.0,0.0,0.0
E100_028,E,100,0,2,100,0.0,0.0,0.0
